,Provincia,Partido,Localidad,Link_Indec,Velocidad,Conexiones
16956,Santa Fe,San Martín,Casas,82126030,120_Mbps,8.0
16957,Santa Fe,San Martín,Las Bandurrias,82126090,120_Mbps,5.0
16958,Rio Negro,General Roca,General Roca,62042450,122_Mbps,34.0
16959,Buenos Aires,Chacabuco,Chacabuco,6210020,125_Mbps,2.0
16960,Caba,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,2000010,125_Mbps,3.0
16961,Caba,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,2000010,130_Mbps,1.0
16962,Cordoba,Capital,Córdoba,14014010,140_Mbps,1.0
16963,Santa Fe,Rosario,Rosario,82084270,140_Mbps,1.0
16964,Buenos Aires,Almirante Brown,Adrogué,6028010,150_Mbps,1122.0
16965,Buenos Aires,Almirante Brown,Burzaco,6028010,150_Mbps,4263.0
16966,Buenos Aires,Almirante Brown,Claypole,6028010,150_Mbps,2165.0
16967,Buenos Aires,Almirante Brown,Don Orione,6028010,150_Mbps,2051.0
16968,Buenos Aires,Almirante Brown,Glew,6028010,150_Mbps,3557.0
16969,Buenos Aires,Almirante Brown,Jose Mármol,6028010,150_Mbps,1723.0
16970,Buenos Aires,Almirante Brown,Longchamps,6028010,150_Mbps,2650.0
16971,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,150_Mbps,1450.0
16972,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,150_Mbps,1219.0
16973,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,150_Mbps,3072.0
16974,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,150_Mbps,1542.0
16975,Buenos Aires,Almirante Brown,San Jose,6028010,150_Mbps,3114.0
16976,Buenos Aires,Avellaneda,Avellaneda,6035010,150_Mbps,801.0
16977,Buenos Aires,Avellaneda,Crucesita,6035010,150_Mbps,609.0
16978,Buenos Aires,Avellaneda,Dock Sud,6035010,150_Mbps,262.0
16979,Buenos Aires,Avellaneda,Gerli,6035010,150_Mbps,943.0
16980,Buenos Aires,Avellaneda,Pineyro,6035010,150_Mbps,878.0
16981,Buenos Aires,Avellaneda,Sarandí,6035010,150_Mbps,1555.0
16982,Buenos Aires,Avellaneda,Villa Domínico,6035010,150_Mbps,1722.0
16983,Buenos Aires,Avellaneda,Wilde,6035010,150_Mbps,2199.0
16985,Buenos Aires,Berazategui,Berazategui,6091010,150_Mbps,4207.0
16986,Buenos Aires,Berazategui,Berazategui Oeste,6091010,150_Mbps,49.0
16987,Buenos Aires,Berazategui,Carlos Tomás Sourigues,6091010,150_Mbps,473.0
16988,Buenos Aires,Berazategui,Centro Agrícola El Pato,6091010,150_Mbps,944.0
16989,Buenos Aires,Berazategui,Guillermo E. Hudson,6091010,150_Mbps,1366.0
16990,Buenos Aires,Berazategui,Juan María Gutierrez,6091010,150_Mbps,419.0
16991,Buenos Aires,Berazategui,Pereyra,6091010,150_Mbps,2.0
16992,Buenos Aires,Berazategui,Plátanos,6091010,150_Mbps,673.0
16993,Buenos Aires,Berazategui,Ranelagh,6091010,150_Mbps,805.0
16994,Buenos Aires,Berazategui,Villa España,6091010,150_Mbps,330.0
16995,Buenos Aires,Berisso,Berisso,6098010,150_Mbps,629.0
16996,Buenos Aires,Campana,Campana,6126030,150_Mbps,1662.0
16997,Buenos Aires,Campana,Lomas Del Río Luján (Est. Río Luján),6126040,150_Mbps,21.0
16998,Buenos Aires,Cañuelas,Alejandro Petión,6134010,150_Mbps,82.0
16999,Buenos Aires,Cañuelas,Cañuelas,6134030,150_Mbps,26.0
17000,Buenos Aires,Cañuelas,Máximo Paz,6134050,150_Mbps,932.0
17001,Buenos Aires,Ensenada,Ensenada,6245010,150_Mbps,1893.0
17002,Buenos Aires,Escobar,Belen De Escobar,6252010,150_Mbps,1501.0
17003,Buenos Aires,Escobar,El Cazador,6252010,150_Mbps,350.0
17004,Buenos Aires,Escobar,Garín,6252010,150_Mbps,3755.0
17005,Buenos Aires,Escobar,Ingeniero Maschwitz,6252010,150_Mbps,1521.0
17006,Buenos Aires,Escobar,Maquinista F. Savio (Este),6252010,150_Mbps,1676.0
17007,Buenos Aires,Escobar,Matheu,6252010,150_Mbps,1063.0
17008,Buenos Aires,Esteban Echeverría,9 De Abril,6260010,150_Mbps,2983.0
17009,Buenos Aires,Esteban Echeverría,Canning,6260010,150_Mbps,514.0
17010,Buenos Aires,Esteban Echeverría,El Jagüel,6260010,150_Mbps,2010.0
17011,Buenos Aires,Esteban Echeverría,Luis Guillón,6260010,150_Mbps,1646.0
17012,Buenos Aires,Esteban Echeverría,Monte Grande,6260010,150_Mbps,7223.0
17013,Buenos Aires,Ezeiza,Canning,6270010,150_Mbps,601.0
17014,Buenos Aires,Ezeiza,Carlos Spegazzini,6270010,150_Mbps,1991.0
17015,Buenos Aires,Ezeiza,José Maria Ezeiza,6270010,150_Mbps,3842.0
17016,Buenos Aires,Ezeiza,La Unión,6270010,150_Mbps,3119.0
17017,Buenos Aires,Ezeiza,Tristán Suarez,6270010,150_Mbps,3213.0
17018,Buenos Aires,Florencio Varela,Bosques,6274010,150_Mbps,2592.0
17019,Buenos Aires,Florencio Varela,Estanislao Severo Zeballos,6274010,150_Mbps,822.0
17020,Buenos Aires,Florencio Varela,Florencio Varela,6274010,150_Mbps,5825.0
17021,Buenos Aires,Florencio Varela,Gobernador Julio A. Costa,6274010,150_Mbps,2746.0
17022,Buenos Aires,Florencio Varela,Ingeniero Juan Allan,6274010,150_Mbps,2188.0
17023,Buenos Aires,Florencio Varela,Villa Brown,6274010,150_Mbps,209.0
17024,Buenos Aires,Florencio Varela,Villa San Luis,6274010,150_Mbps,393.0
17025,Buenos Aires,Florencio Varela,Villa Santa Rosa,6274010,150_Mbps,1234.0
17026,Buenos Aires,Florencio Varela,Villa Vatteone,6274010,150_Mbps,1359.0
17027,Buenos Aires,General Rodríguez,General Rodríguez,6364030,150_Mbps,2366.0
17028,Buenos Aires,General San Martín,Billinghurst,6371010,150_Mbps,445.0
17029,Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,6371010,150_Mbps,3290.0
17030,Buenos Aires,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,150_Mbps,35.0
17031,Buenos Aires,General San Martín,Villa Ayacucho,6371010,150_Mbps,58.0
17032,Buenos Aires,General San Martín,Villa Ballester,6371010,150_Mbps,997.0
17033,Buenos Aires,General San Martín,Villa Bernardo Monteagudo,6371010,150_Mbps,192.0
17034,Buenos Aires,General San Martín,Villa Chacabuco,6371010,150_Mbps,301.0
17035,Buenos Aires,General San Martín,Villa Coronel Jose M. Zapiola,6371010,150_Mbps,508.0
17036,Buenos Aires,General San Martín,Villa General Antonio J. De Sucre,6371010,150_Mbps,191.0
17037,Buenos Aires,General San Martín,Villa General Eugenio Necochea,6371010,150_Mbps,1440.0
17038,Buenos Aires,General San Martín,Villa General Jose Tomas Guido,6371010,150_Mbps,517.0
17039,Buenos Aires,General San Martín,Villa General Juan G. Las Heras,6371010,150_Mbps,254.0
17040,Buenos Aires,General San Martín,Villa Godoy Cruz,6371010,150_Mbps,264.0
17041,Buenos Aires,General San Martín,Villa Granaderos De San Martín,6371010,150_Mbps,581.0
17042,Buenos Aires,General San Martín,Villa Gregoria Matorras,6371010,150_Mbps,371.0
17043,Buenos Aires,General San Martín,Villa José León Suarez,6371010,150_Mbps,536.0
17044,Buenos Aires,General San Martín,Villa Juan Martín De Pueyrredon,6371010,150_Mbps,396.0
17045,Buenos Aires,General San Martín,Villa Libertad,6371010,150_Mbps,380.0
17046,Buenos Aires,General San Martín,Villa Lynch,6371010,150_Mbps,217.0
17047,Buenos Aires,General San Martín,Villa Maipu,6371010,150_Mbps,621.0
17048,Buenos Aires,General San Martín,Villa Marqués Alejandro María De Aguado,6371010,150_Mbps,244.0
17049,Buenos Aires,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,150_Mbps,90.0
17050,Buenos Aires,General San Martín,Villa Parque San Lorenzo,6371010,150_Mbps,72.0
17051,Buenos Aires,General San Martín,Villa San Andrés,6371010,150_Mbps,241.0
17052,Buenos Aires,General San Martín,Villa Yapeyú,6371010,150_Mbps,99.0
17053,Buenos Aires,Hurlingham,Hurlingham,6408010,150_Mbps,3480.0
17054,Buenos Aires,Hurlingham,Villa Santos Tesei,6408010,150_Mbps,1399.0
17055,Buenos Aires,Hurlingham,William C. Morris,6408010,150_Mbps,6.0
17056,Buenos Aires,Ituzaingó,Ituzaingó Centro,6410010,150_Mbps,6646.0
17057,Buenos Aires,Ituzaingó,Villa Gobernador Udaondo,6410010,150_Mbps,2000.0
17058,Buenos Aires,José C. Paz,Del Viso,6412010,150_Mbps,126.0
17059,Buenos Aires,José C. Paz,José C Paz,6412010,150_Mbps,12033.0
17060,Buenos Aires,José C. Paz,Tortuguitas,6412010,150_Mbps,820.0
17061,Buenos Aires,La Costa,San Clemente Del Tuyú,6420030,150_Mbps,342.0
17062,Buenos Aires,La Matanza,20 De Junio,6427010,150_Mbps,302.0
17063,Buenos Aires,La Matanza,Aldo Bonzi,6427010,150_Mbps,926.0
17064,Buenos Aires,La Matanza,Ciudad Evita,6427010,150_Mbps,3961.0
17065,Buenos Aires,La Matanza,Gonzalez Catán,6427010,150_Mbps,11897.0
17066,Buenos Aires,La Matanza,Gregorio De Laferrere,6427010,150_Mbps,10886.0
17067,Buenos Aires,La Matanza,Isidro Casanova,6427010,150_Mbps,8450.0
17068,Buenos Aires,La Matanza,La Tablada,6427010,150_Mbps,4960.0
17069,Buenos Aires,La Matanza,Lomas Del Mirador,6427010,150_Mbps,3808.0
17070,Buenos Aires,La Matanza,Rafael Castillo,6427010,150_Mbps,5643.0
17071,Buenos Aires,La Matanza,Ramos Mejía,6427010,150_Mbps,6514.0
17072,Buenos Aires,La Matanza,San Justo,6427010,150_Mbps,8971.0
17073,Buenos Aires,La Matanza,Tapiales,6427010,150_Mbps,1283.0
17074,Buenos Aires,La Matanza,Villa Eduardo Madero,6427010,150_Mbps,6089.0
17075,Buenos Aires,La Matanza,Villa Luzuriaga,6427010,150_Mbps,4448.0
17076,Buenos Aires,La Matanza,Virrey Del Pino,6427010,150_Mbps,8884.0
17077,Buenos Aires,La Plata,Abasto,6441030,150_Mbps,282.0
17078,Buenos Aires,La Plata,Angel Etcheverry,6441030,150_Mbps,270.0
17079,Buenos Aires,La Plata,Arturo Segui,6441030,150_Mbps,32.0
17080,Buenos Aires,La Plata,City Bell,6441030,150_Mbps,1558.0
17081,Buenos Aires,La Plata,Joaquin Gorina,6441030,150_Mbps,84.0
17082,Buenos Aires,La Plata,Jose Hernandez,6441030,150_Mbps,8.0
17083,Buenos Aires,La Plata,Jose Melchor Romero,6441030,150_Mbps,341.0
17084,Buenos Aires,La Plata,La Plata,6441030,150_Mbps,10484.0
17085,Buenos Aires,La Plata,Lisandro Olmos,6441030,150_Mbps,1171.0
17086,Buenos Aires,La Plata,Los Hornos,6441030,150_Mbps,1578.0
17087,Buenos Aires,La Plata,Manuel B Gonnet,6441030,150_Mbps,925.0
17088,Buenos Aires,La Plata,Ringuelet,6441030,150_Mbps,548.0
17089,Buenos Aires,La Plata,Tolosa,6441030,150_Mbps,2238.0
17090,Buenos Aires,La Plata,Villa Elisa,6441030,150_Mbps,1278.0
17091,Buenos Aires,La Plata,Villa Elvira,6441030,150_Mbps,2228.0
17092,Buenos Aires,Lanús,Gerli,6434010,150_Mbps,883.0
17093,Buenos Aires,Lanús,Lanús Este,6434010,150_Mbps,2096.0
17094,Buenos Aires,Lanús,Lanús Oeste,6434010,150_Mbps,3952.0
17095,Buenos Aires,Lanús,Monte Chingolo,6434010,150_Mbps,3407.0
17096,Buenos Aires,Lanús,Remedios Escalada De San Martin,6434010,150_Mbps,2598.0
17097,Buenos Aires,Lanús,Valentín Alsina,6434010,150_Mbps,1055.0
17098,Buenos Aires,Lomas De Zamora,Banfield,6490010,150_Mbps,18261.0
17099,Buenos Aires,Lomas De Zamora,Llavallol,6490010,150_Mbps,1654.0
17100,Buenos Aires,Lomas De Zamora,Lomas De Zamora,6490010,150_Mbps,6008.0
17101,Buenos Aires,Lomas De Zamora,Temperley,6490010,150_Mbps,5781.0
17102,Buenos Aires,Lomas De Zamora,Turdera,6490010,150_Mbps,353.0
17103,Buenos Aires,Lomas De Zamora,Villa Centenario,6490010,150_Mbps,19.0
17104,Buenos Aires,Lomas De Zamora,Villa Fiorito,6490010,150_Mbps,128.0
17105,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,150_Mbps,1.0
17106,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,150_Mbps,3.0
17107,Buenos Aires,Luján,Luján,6497060,150_Mbps,144.0
17108,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,150_Mbps,3044.0
17109,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,150_Mbps,1512.0
17110,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,150_Mbps,1278.0
17111,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,150_Mbps,2739.0
17112,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,150_Mbps,32.0
17113,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,150_Mbps,1857.0
17114,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,150_Mbps,1470.0
17115,Buenos Aires,Marcos Paz,Marcos Paz,6525020,150_Mbps,341.0
17116,Buenos Aires,Merlo,Libertad,6539010,150_Mbps,5218.0
17117,Buenos Aires,Merlo,Mariano Acosta,6539010,150_Mbps,3242.0
17118,Buenos Aires,Merlo,Merlo,6539010,150_Mbps,13895.0
17119,Buenos Aires,Merlo,Pontevedra,6539010,150_Mbps,1578.0
17120,Buenos Aires,Merlo,San Antonio De Padua,6539010,150_Mbps,1467.0
17121,Buenos Aires,Moreno,Cuartel V,6560010,150_Mbps,560.0
17122,Buenos Aires,Moreno,Francisco Alvarez,6560010,150_Mbps,1228.0
17123,Buenos Aires,Moreno,La Reja,6560010,150_Mbps,2237.0
17124,Buenos Aires,Moreno,Moreno,6560010,150_Mbps,9453.0
17125,Buenos Aires,Moreno,Paso Del Rey,6560010,150_Mbps,3043.0
17126,Buenos Aires,Moreno,Trujui,6560010,150_Mbps,1795.0
17127,Buenos Aires,Morón,Castelar,6568010,150_Mbps,3239.0
17128,Buenos Aires,Morón,El Palomar,6568010,150_Mbps,1459.0
17129,Buenos Aires,Morón,Haedo,6568010,150_Mbps,1225.0
17130,Buenos Aires,Morón,Moron,6568010,150_Mbps,3877.0
17131,Buenos Aires,Morón,Villa Sarmiento,6568010,150_Mbps,631.0
17132,Buenos Aires,Pilar,Del Viso,6638040,150_Mbps,1295.0
17133,Buenos Aires,Pilar,Fátima,6638040,150_Mbps,57.0
17134,Buenos Aires,Pilar,La Lonja,6638040,150_Mbps,137.0
17135,Buenos Aires,Pilar,Los Cachorros,6638040,150_Mbps,1707.0
17136,Buenos Aires,Pilar,Manzanares,6638040,150_Mbps,577.0
17137,Buenos Aires,Pilar,Pilar,6638040,150_Mbps,5895.0
17138,Buenos Aires,Pilar,Presidente Derqui,6638040,150_Mbps,2469.0
17139,Buenos Aires,Pilar,Villa Astolfi,6638040,150_Mbps,646.0
17140,Buenos Aires,Pilar,Villa Rosa,6638040,150_Mbps,1474.0
17141,Buenos Aires,Pilar,Zelaya,6638040,150_Mbps,5.0
17142,Buenos Aires,Presidente Perón,Guernica,6648010,150_Mbps,4779.0
17143,Buenos Aires,Quilmes,Bernal,6658010,150_Mbps,5048.0
17144,Buenos Aires,Quilmes,Don Bosco,6658010,150_Mbps,598.0
17145,Buenos Aires,Quilmes,Ezpeleta,6658010,150_Mbps,3635.0
17146,Buenos Aires,Quilmes,Quilmes,6658010,150_Mbps,9998.0
17147,Buenos Aires,Quilmes,San Francisco Solano,6658010,150_Mbps,3517.0
17148,Buenos Aires,Quilmes,Villa La Florida,6658010,150_Mbps,1631.0
17149,Buenos Aires,San Fernando,San Fernando,6749010,150_Mbps,1661.0
17150,Buenos Aires,San Fernando,Victoria,6749010,150_Mbps,741.0
17151,Buenos Aires,San Fernando,Virreyes,6749010,150_Mbps,1195.0
17152,Buenos Aires,San Isidro,Acassuso,6756010,150_Mbps,266.0
17153,Buenos Aires,San Isidro,Beccar,6756010,150_Mbps,1358.0
17154,Buenos Aires,San Isidro,Boulogne Sur Mer,6756010,150_Mbps,2186.0
17155,Buenos Aires,San Isidro,Martínez,6756010,150_Mbps,1273.0
17156,Buenos Aires,San Isidro,San Isidro,6756010,150_Mbps,1093.0
17157,Buenos Aires,San Isidro,Villa Adelina,6756010,150_Mbps,1032.0
17158,Buenos Aires,San Miguel,San Miguel,6760010,150_Mbps,19.0
17159,Buenos Aires,San Vicente,Alejandro Korn,6778020,150_Mbps,910.0
17160,Buenos Aires,San Vicente,San Vicente,6778020,150_Mbps,1140.0
17161,Buenos Aires,Tigre,Benavídez,6805010,150_Mbps,1726.0
17162,Buenos Aires,Tigre,Dique Luján,6805010,150_Mbps,26.0
17163,Buenos Aires,Tigre,Don Torcuato Este,6805010,150_Mbps,1631.0
17164,Buenos Aires,Tigre,El Talar,6805010,150_Mbps,1070.0
17165,Buenos Aires,Tigre,General Pacheco,6805010,150_Mbps,1577.0
17166,Buenos Aires,Tigre,Los Troncos Del Talar,6805010,150_Mbps,997.0
17167,Buenos Aires,Tigre,Ricardo Rojas,6805010,150_Mbps,508.0
17168,Buenos Aires,Tigre,Rincón De Milberg,6805010,150_Mbps,1219.0
17169,Buenos Aires,Tigre,Tigre,6805010,150_Mbps,809.0
17170,Buenos Aires,Tres De Febrero,11 De Septiembre,6840010,150_Mbps,315.0
17171,Buenos Aires,Tres De Febrero,Caseros,6840010,150_Mbps,3602.0
17172,Buenos Aires,Tres De Febrero,Churruca,6840010,150_Mbps,409.0
17173,Buenos Aires,Tres De Febrero,Ciudad Jardín Lomas Del Palomar,6840010,150_Mbps,527.0
17174,Buenos Aires,Tres De Febrero,Ciudadela,6840010,150_Mbps,1788.0
17175,Buenos Aires,Tres De Febrero,El Libertador,6840010,150_Mbps,1477.0
17176,Buenos Aires,Tres De Febrero,Jose Ingenieros,6840010,150_Mbps,197.0
17177,Buenos Aires,Tres De Febrero,Loma Hermosa,6840010,150_Mbps,1126.0
17178,Buenos Aires,Tres De Febrero,Martín Coronado,6840010,150_Mbps,757.0
17179,Buenos Aires,Tres De Febrero,Pablo Podestá,6840010,150_Mbps,743.0
17180,Buenos Aires,Tres De Febrero,Remedios De Escalada,6840010,150_Mbps,931.0
17181,Buenos Aires,Tres De Febrero,Saenz Peña,6840010,150_Mbps,713.0
17182,Buenos Aires,Tres De Febrero,Santos Lugares,6840010,150_Mbps,814.0
17183,Buenos Aires,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),6840010,150_Mbps,949.0
17184,Buenos Aires,Tres De Febrero,Villa Raffo,6840010,150_Mbps,256.0
17185,Buenos Aires,Vicente López,Carapachay,6861010,150_Mbps,351.0
17186,Buenos Aires,Vicente López,Florida,6861010,150_Mbps,963.0
17187,Buenos Aires,Vicente López,Florida Oeste,6861010,150_Mbps,417.0
17188,Buenos Aires,Vicente López,La Lucila,6861010,150_Mbps,190.0
17189,Buenos Aires,Vicente López,Munro,6861010,150_Mbps,988.0
17190,Buenos Aires,Vicente López,Olivos,6861010,150_Mbps,1369.0
17191,Buenos Aires,Vicente López,Vicente López,6861010,150_Mbps,328.0
17192,Buenos Aires,Vicente López,Villa Adelina,6861010,150_Mbps,217.0
17193,Buenos Aires,Vicente López,Villa Martelli,6861010,150_Mbps,469.0
17194,Buenos Aires,Zárate,Zárate,6882050,150_Mbps,3471.0
17196,Cordoba,Capital,Córdoba,14014010,150_Mbps,15.0
17197,Cordoba,Río Cuarto,Berrotarán,14098050,150_Mbps,1.0
17198,Cordoba,Río Segundo,Las Junturas,14119100,150_Mbps,11.0
17199,Entre Rios,Gualeguay,Gualeguay,30049040,150_Mbps,1.0
17200,Misiones,Capital,Posadas,54028030,150_Mbps,19.0
17201,Misiones,San Ignacio,Jardín América,54098080,150_Mbps,1008.0
17202,Neuquen,Lácar,San Martín De Los Andes,58056010,150_Mbps,3.0
17203,Neuquen,Los Lagos,Villa La Angostura,58070010,150_Mbps,1.0
17204,Rio Negro,Avellaneda,Chimpay,62014030,150_Mbps,1.0
17205,Rio Negro,Bariloche,El Bolsón,62021030,150_Mbps,32.0
17206,Santa Cruz,Lago Argentino,El Calafate,78028010,150_Mbps,587.0
17207,Santa Fe,Castellanos,Colonia Bicha,82021090,150_Mbps,15.0
17208,Santa Fe,Castellanos,Colonia Raquel,82021120,150_Mbps,2.0
17209,Santa Fe,Castellanos,Eusebia Y Carolina,82021180,150_Mbps,61.0
17210,Santa Fe,Castellanos,Sunchales,82021360,150_Mbps,39.0
17211,Santa Fe,Castellanos,Tacural,82021380,150_Mbps,104.0
17212,Santa Fe,General López,Firmat,82042120,150_Mbps,6.0
17213,Santa Fe,General Obligado,Avellaneda (Est. Ewald),82049020,150_Mbps,61.0
17214,Santa Fe,General Obligado,Malabrigo,82049150,150_Mbps,500.0
17215,Santa Fe,General Obligado,Reconquista,82049180,150_Mbps,198.0
17216,Santa Fe,La Capital,Santa Fe,82063170,150_Mbps,8.0
17217,Santa Fe,San Cristóbal,Colonia Bossi,82091080,150_Mbps,22.0
17218,Santa Fe,San Justo,San Justo,82112130,150_Mbps,1.0
17219,Santa Fe,San Martín,San Martín De Las Escobas,82126150,150_Mbps,604.0
17220,Tierra Del Fuego,Ushuaia,Ushuaia,94014020,150_Mbps,30.0
17221,Buenos Aires,General Viamonte,Zavalía,6385050,155_Mbps,28.0
17222,Buenos Aires,Dolores,Dolores,6238010,160_Mbps,146.0
17223,Buenos Aires,General Las Heras,Villars,6329060,160_Mbps,23.0
17224,Buenos Aires,General Pueyrredón,Mar Del Plata,6357110,160_Mbps,4.0
17225,Buenos Aires,Marcos Paz,Marcos Paz,6525020,160_Mbps,1038.0
17226,Caba,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,2000010,160_Mbps,5.0
17227,Tucuman,Capital,San Miguel De Tucumán (Est. Tucumán),90084010,164_Mbps,1.0
17228,Jujuy,Doctor Manuel Belgrano,San Salvador De Jujuy (Est. Jujuy),38021060,165_Mbps,1.0
17229,Jujuy,Susques,Olaroz Chico,38084060,165_Mbps,1.0
17230,Rio Negro,Bariloche,San Carlos De Bariloche,62021060,180_Mbps,463.0
17231,Buenos Aires,Almirante Brown,Adrogué,6028010,200_Mbps,1.0
17232,Buenos Aires,Almirante Brown,Burzaco,6028010,200_Mbps,2.0
17233,Buenos Aires,Avellaneda,Avellaneda,6035010,200_Mbps,1.0
17234,Buenos Aires,Baradero,Baradero,6070010,200_Mbps,24.0
17235,Buenos Aires,Berazategui,Carlos Tomás Sourigues,6091010,200_Mbps,19.0
17236,Buenos Aires,Berazategui,Centro Agrícola El Pato,6091010,200_Mbps,58.0
17237,Buenos Aires,Berazategui,Guillermo E. Hudson,6091010,200_Mbps,11.0
17238,Buenos Aires,Berazategui,Ranelagh,6091010,200_Mbps,35.0
17239,Buenos Aires,Bragado,Mechita (Est. Mecha),6112070,200_Mbps,1.0
17240,Buenos Aires,Campana,Alto Los Cardales,6126010,200_Mbps,53.0
17241,Buenos Aires,Campana,Campana,6126030,200_Mbps,2036.0
17242,Buenos Aires,Cañuelas,Máximo Paz,6134050,200_Mbps,48.0
17243,Buenos Aires,Ensenada,Ensenada,6245010,200_Mbps,30.0
17244,Buenos Aires,Escobar,Belen De Escobar,6252010,200_Mbps,73.0
17245,Buenos Aires,Escobar,Garín,6252010,200_Mbps,28.0
17246,Buenos Aires,Escobar,Ingeniero Maschwitz,6252010,200_Mbps,29.0
17247,Buenos Aires,Escobar,Matheu,6252010,200_Mbps,10.0
17248,Buenos Aires,Esteban Echeverría,Canning,6260010,200_Mbps,350.0
17249,Buenos Aires,Esteban Echeverría,Monte Grande,6260010,200_Mbps,1.0
17250,Buenos Aires,Exaltación De La Cruz,Los Cardales,6266040,200_Mbps,26.0
17251,Buenos Aires,Ezeiza,Canning,6270010,200_Mbps,1.0
17252,Buenos Aires,Ezeiza,Carlos Spegazzini,6270010,200_Mbps,1.0
17253,Buenos Aires,Ezeiza,José Maria Ezeiza,6270010,200_Mbps,335.0
17254,Buenos Aires,Ezeiza,Tristán Suarez,6270010,200_Mbps,102.0
17255,Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,6371010,200_Mbps,2.0
17256,Buenos Aires,General San Martín,Villa José León Suarez,6371010,200_Mbps,211.0
17257,Buenos Aires,General San Martín,Villa Maipu,6371010,200_Mbps,1.0
17258,Buenos Aires,Ituzaingó,Ituzaingó Centro,6410010,200_Mbps,1.0
17259,Buenos Aires,La Costa,San Clemente Del Tuyú,6420030,200_Mbps,86.0
17260,Buenos Aires,La Matanza,Ciudad Evita,6427010,200_Mbps,1.0
17261,Buenos Aires,La Matanza,Gonzalez Catán,6427010,200_Mbps,388.0
17262,Buenos Aires,La Matanza,La Tablada,6427010,200_Mbps,1.0
17263,Buenos Aires,La Plata,Abasto,6441030,200_Mbps,186.0
17264,Buenos Aires,La Plata,Jose Melchor Romero,6441030,200_Mbps,26.0
17265,Buenos Aires,La Plata,La Plata,6441030,200_Mbps,4.0
17266,Buenos Aires,Lanús,Lanús Este,6434010,200_Mbps,2.0
17267,Buenos Aires,Lanús,Lanús Oeste,6434010,200_Mbps,1.0
17268,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,200_Mbps,13.0
17269,Buenos Aires,Luján,Cortines,6497060,200_Mbps,6.0
17270,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,200_Mbps,107.0
17271,Buenos Aires,Moreno,Francisco Alvarez,6560010,200_Mbps,43.0
17272,Buenos Aires,Moreno,La Reja,6560010,200_Mbps,14.0
17273,Buenos Aires,Moreno,Moreno,6560010,200_Mbps,1.0
17274,Buenos Aires,Moreno,Paso Del Rey,6560010,200_Mbps,4.0
17275,Buenos Aires,Moreno,Trujui,6560010,200_Mbps,21.0
17276,Buenos Aires,Morón,Moron,6568010,200_Mbps,1.0
17277,Buenos Aires,Pilar,Del Viso,6638040,200_Mbps,72.0
17278,Buenos Aires,Pilar,La Lonja,6638040,200_Mbps,137.0
17279,Buenos Aires,Pilar,Pilar,6638040,200_Mbps,346.0
