,Provincia,Partido,Localidad,Link_Indec,Tecnologia,Accesos
6406,Cordoba,San Justo,Villa Del Tránsito,14140430,Wireless,65.0
6407,Cordoba,San Justo,La Paquita,14140240,Wireless,126.0
6408,Cordoba,Santa María,Alta Gracia,14147010,Wireless,327.0
6409,Cordoba,Santa María,Anisacate,14147020,Wireless,106.0
6410,Cordoba,Santa María,Despeñaderos,14147080,Wireless,124.0
6411,Cordoba,Santa María,La Cumbrecita,14147280,Wireless,5.0
6412,Cordoba,Santa María,Malagueño,14147210,Wireless,383.0
6413,Cordoba,Santa María,Otros,Sin Datos,Wireless,602.0
6414,Cordoba,Santa María,Potrero De Garay,14147230,Wireless,1198.0
6415,Cordoba,Santa María,Toledo,14147280,Wireless,4.0
6416,Cordoba,Santa María,Valle De Anisacate,14147300,Wireless,62.0
6417,Cordoba,Santa María,Villa Ciudad De América (Loteo Diego De Rojas),14147310,Wireless,483.0
6418,Cordoba,Santa María,Villa Del Prado,14147320,Wireless,49.0
6419,Cordoba,Santa María,Villa La Bolsa,14147330,Wireless,53.0
6420,Cordoba,Santa María,Villa Los Aromos,14147340,Wireless,61.0
6421,Cordoba,Santa María,Villa San Isidro - José De La Quintana,14147360,Wireless,51.0
6422,Cordoba,Santa María,La Donosa,14147280,Wireless,74.0
6423,Cordoba,Santa María,José De La Quintana,14147115,Wireless,11.0
6424,Cordoba,Tercero Arriba,Almafuerte,14161010,Wireless,404.0
6425,Cordoba,Tercero Arriba,Colonia Almada,14161020,Wireless,1.0
6426,Cordoba,Tercero Arriba,Corralito,14161030,Wireless,39.0
6427,Cordoba,Tercero Arriba,General Fotheringham,14161050,Wireless,40.0
6428,Cordoba,Tercero Arriba,James Craik,14161070,Wireless,637.0
6429,Cordoba,Tercero Arriba,Las Isletillas,14161080,Wireless,8.0
6430,Cordoba,Tercero Arriba,Las Perdices,14161090,Wireless,33.0
6431,Cordoba,Tercero Arriba,Oliva,14161110,Wireless,162.0
6432,Cordoba,Tercero Arriba,Río Tercero,14161150,Wireless,1130.0
6433,Cordoba,Tercero Arriba,Tancacha,14161160,Wireless,193.0
6434,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,Wireless,514.0
6435,Cordoba,Tercero Arriba,Pampayasta Norte,14161120,Wireless,1.0
6436,Cordoba,Tercero Arriba,Punta Del Agua,14161140,Wireless,1.0
6437,Cordoba,Totoral,Las Peñas,14168060,Wireless,231.0
6438,Cordoba,Totoral,Villa Del Totoral,14168120,Wireless,369.0
6439,Cordoba,Totoral,Sinsacate,14168110,Wireless,15.0
6440,Cordoba,Tulumba,San José De La Dormida,14175080,Wireless,263.0
6441,Cordoba,Tulumba,Villa Tulumba,14175110,Wireless,169.0
6442,Cordoba,Tulumba,San Pedro Norte,14175100,Wireless,62.0
6443,Cordoba,Unión,Ballesteros,14182040,Wireless,65.0
6444,Cordoba,Unión,Ballesteros Sur,14182050,Wireless,70.0
6445,Cordoba,Unión,Canals,14182080,Wireless,299.0
6446,Cordoba,Unión,Chilibroste,14182090,Wireless,6.0
6447,Cordoba,Unión,Cintra,14182100,Wireless,76.0
6448,Cordoba,Unión,Justiniano Posse,14182140,Wireless,1.0
6449,Cordoba,Unión,Noetinger,14182190,Wireless,218.0
6450,Cordoba,Unión,Pascanas,14182210,Wireless,35.0
6451,Cordoba,Unión,Ramón J. Cárcano,14182230,Wireless,20.0
6452,Cordoba,Unión,San Antonio De Litín,14182240,Wireless,54.0
6453,Cordoba,Unión,Wenceslao Escalante,14182290,Wireless,10.0
6454,Cordoba,Unión,Colonia Bismarck,14182110,Wireless,15.0
6455,Corrientes,Bella Vista,Bella Vista,18007010,Wireless,600.0
6456,Corrientes,Capital,Corrientes,18021020,Wireless,1310.0
6457,Corrientes,Capital,Riachuelo,18021040,Wireless,171.0
6458,Corrientes,Concepción,Concepción,18028010,Wireless,23.0
6459,Corrientes,Concepción,Santa Rosa,18028020,Wireless,20.0
6460,Corrientes,Concepción,Tabay,18028030,Wireless,19.0
6461,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,18035010,Wireless,14.0
6462,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,Wireless,548.0
6463,Corrientes,Curuzú Cuatiá,Perugorría,18035030,Wireless,89.0
6464,Corrientes,Empedrado,El Sombrero,18042010,Wireless,2.0
6465,Corrientes,Empedrado,Empedrado,18042020,Wireless,103.0
6466,Corrientes,Esquina,Esquina,18049010,Wireless,649.0
6467,Corrientes,Esquina,Pueblo Libertador,18049020,Wireless,432.0
6468,Corrientes,General Paz,Itá Ibaté,18063010,Wireless,6.0
6469,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,Wireless,98.0
6470,Corrientes,General Paz,Palmar Grande,18063040,Wireless,10.0
6471,Corrientes,Goya,Colonia Carolina,18070010,Wireless,2.0
6472,Corrientes,Goya,Goya,18070020,Wireless,7.0
6473,Corrientes,Itatí,Itatí,18077010,Wireless,26.0
6474,Corrientes,Itatí,Ramada Paso,18077020,Wireless,3.0
6475,Corrientes,Ituzaingó,Colonia Liebig'S,18084010,Wireless,32.0
6476,Corrientes,Ituzaingó,Villa Olivari,18084050,Wireless,16.0
6477,Corrientes,Lavalle,Gobernador Juan E. Martínez,18091020,Wireless,34.0
6478,Corrientes,Lavalle,Lavalle,18091030,Wireless,1.0
6479,Corrientes,Lavalle,Santa Lucía,18091040,Wireless,2.0
6480,Corrientes,Mburucuyá,Mburucuyá,18098010,Wireless,49.0
6481,Corrientes,Mercedes,Mariano I. Loza (Est. Justino Solari),18105020,Wireless,1.0
6482,Corrientes,Mercedes,Mercedes,18105030,Wireless,2003.0
6483,Corrientes,Monte Caseros,Juan Pujol,18112030,Wireless,228.0
6484,Corrientes,Monte Caseros,Mocoretá,18112040,Wireless,49.0
6485,Corrientes,Monte Caseros,Monte Caseros,18112050,Wireless,2632.0
6486,Corrientes,Monte Caseros,Colonia Libertad,18112010,Wireless,149.0
6487,Corrientes,Monte Caseros,Parada Acuña,18112060,Wireless,10.0
6488,Corrientes,Monte Caseros,Estación Libertad,18112020,Wireless,4.0
6489,Corrientes,Monte Caseros,Parada Labougle,18112070,Wireless,71.0
6490,Corrientes,Paso De Los Libres,Bonpland,18119010,Wireless,56.0
6491,Corrientes,Paso De Los Libres,Paso De Los Libres,18119030,Wireless,1.0
6492,Corrientes,Paso De Los Libres,Parada Pucheta,18119020,Wireless,37.0
6493,Corrientes,Saladas,San Lorenzo,18126020,Wireless,18.0
6494,Corrientes,San Cosme,Paso De La Patria,18133020,Wireless,60.0
6495,Corrientes,San Cosme,San Cosme,18133030,Wireless,9.0
6496,Corrientes,San Cosme,Santa Ana,18133040,Wireless,30.0
6497,Corrientes,San Miguel,Loreto,18154010,Wireless,36.0
6498,Corrientes,San Miguel,San Miguel,18154020,Wireless,118.0
6499,Corrientes,Santo Tomé,José Rafael Gómez,18168010,Wireless,33.0
6500,Corrientes,Santo Tomé,Santo Tomé,18168040,Wireless,598.0
6501,Entre Rios,Colón,Arroyo Barú,30008010,Wireless,89.0
6502,Entre Rios,Colón,Colón,30008020,Wireless,745.0
6503,Entre Rios,Colón,Colonia Hugues,30008030,Wireless,92.0
6504,Entre Rios,Colón,Hocker,30008050,Wireless,15.0
6505,Entre Rios,Colón,La Clarita,30008060,Wireless,34.0
6506,Entre Rios,Colón,Pueblo Liebig'S,30008080,Wireless,106.0
6507,Entre Rios,Colón,San José,30008090,Wireless,624.0
6508,Entre Rios,Colón,Ubajay,30008100,Wireless,137.0
6509,Entre Rios,Colón,Villa Elisa,30008110,Wireless,215.0
6510,Entre Rios,Colón,Pueblo Cazes,30008070,Wireless,6.0
6511,Entre Rios,Colón,El Brillante,30008100,Wireless,42.0
6512,Entre Rios,Concordia,Concordia,30015060,Wireless,627.0
6513,Entre Rios,Concordia,Pedernal,30015130,Wireless,59.0
6514,Entre Rios,Concordia,La Criolla,30015090,Wireless,6.0
6515,Entre Rios,Concordia,Los Charrúas,30015100,Wireless,44.0
6516,Entre Rios,Diamante,Aldea Brasilera,30021010,Wireless,46.0
6517,Entre Rios,Diamante,Aldea Protestante,30021020,Wireless,55.0
6518,Entre Rios,Diamante,Aldea Spatzenkutter,30021050,Wireless,45.0
6519,Entre Rios,Diamante,Aldea Valle María,30021060,Wireless,26.0
6520,Entre Rios,Diamante,Colonia Ensayo,30021070,Wireless,10.0
6521,Entre Rios,Diamante,Diamante,30021080,Wireless,390.0
6522,Entre Rios,Diamante,General Alvear,30021100,Wireless,17.0
6523,Entre Rios,Diamante,General Ramírez,30021120,Wireless,92.0
6524,Entre Rios,Diamante,Otros,Sin Datos,Wireless,124.0
6525,Entre Rios,Diamante,Villa Libertador San Martín,30021150,Wireless,442.0
6526,Entre Rios,Diamante,Estación Camps,30021090,Wireless,31.0
6527,Entre Rios,Diamante,General Racedo,30021110,Wireless,15.0
6528,Entre Rios,Federación,Chajarí,30028010,Wireless,100.0
6529,Entre Rios,Federación,Colonia Alemana,30028020,Wireless,45.0
6530,Entre Rios,Federación,Colonia Ensanche Sauce,30028090,Wireless,28.0
6531,Entre Rios,Federación,Colonia La Argentina,30028040,Wireless,46.0
6532,Entre Rios,Federación,Colonia Peña,30028050,Wireless,23.0
6533,Entre Rios,Federación,Colonia Santa María,30028040,Wireless,16.0
6534,Entre Rios,Federación,Federación,30028070,Wireless,41.0
6535,Entre Rios,Federación,Los Conquistadores,30028080,Wireless,422.0
6536,Entre Rios,Federación,San Jaime De La Frontera,30028090,Wireless,6.0
6537,Entre Rios,Federación,San Pedro,30028100,Wireless,35.0
6538,Entre Rios,Federación,Santa Ana,30028110,Wireless,16.0
6539,Entre Rios,Federación,Villa Del Rosario,30028120,Wireless,100.0
6540,Entre Rios,Federación,San Ramón,30028105,Wireless,47.0
6541,Entre Rios,Federal,Conscripto Bernardi,30035010,Wireless,113.0
6542,Entre Rios,Federal,El Cimarrón,30035020,Wireless,38.0
6543,Entre Rios,Federal,Federal,30035030,Wireless,251.0
6544,Entre Rios,Federal,Nueva Vizcaya,30035040,Wireless,20.0
6545,Entre Rios,Federal,Sauce De Luna,30035050,Wireless,565.0
6546,Entre Rios,Feliciano,San José De Feliciano,30042010,Wireless,703.0
6547,Entre Rios,Feliciano,San Víctor,30042020,Wireless,18.0
6548,Entre Rios,Gualeguay,General Galarza,30049030,Wireless,606.0
6549,Entre Rios,Gualeguay,Gualeguay,30049040,Wireless,1354.0
6550,Entre Rios,Gualeguaychú,Aldea San Juan,30056020,Wireless,19.0
6551,Entre Rios,Gualeguaychú,Gualeguaychú,30056070,Wireless,2109.0
6552,Entre Rios,Gualeguaychú,Larroque,30056090,Wireless,487.0
6553,Entre Rios,Gualeguaychú,Enrique Carbó,30056030,Wireless,27.0
6554,Entre Rios,Islas Del Ibicuy,Ceibas,30063020,Wireless,48.0
6555,Entre Rios,Islas Del Ibicuy,Ibicuy,30063030,Wireless,25.0
6556,Entre Rios,Islas Del Ibicuy,Médanos,30063040,Wireless,38.0
6557,Entre Rios,La Paz,Bovril,30070010,Wireless,5.0
6558,Entre Rios,La Paz,La Paz,30070040,Wireless,799.0
6559,Entre Rios,La Paz,Piedras Blancas,30070050,Wireless,4.0
6560,Entre Rios,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,Wireless,145.0
6561,Entre Rios,La Paz,San Gustavo,30070070,Wireless,189.0
6562,Entre Rios,La Paz,Santa Elena,30070080,Wireless,437.0
6563,Entre Rios,La Paz,Colonia Avigdor,30070020,Wireless,68.0
6564,Entre Rios,La Paz,El Solar,30070030,Wireless,22.0
6565,Entre Rios,Nogoyá,Aranguren,30077010,Wireless,93.0
6566,Entre Rios,Nogoyá,Betbeder,30077020,Wireless,20.0
6567,Entre Rios,Nogoyá,Don Cristóbal,30077030,Wireless,71.0
6568,Entre Rios,Nogoyá,Febré,30077040,Wireless,4.0
6569,Entre Rios,Nogoyá,Hernández,30077050,Wireless,125.0
6570,Entre Rios,Nogoyá,Lucas González,30077060,Wireless,197.0
6571,Entre Rios,Nogoyá,Nogoyá,30077070,Wireless,716.0
6572,Entre Rios,Nogoyá,Otros,Sin Datos,Wireless,13.0
6573,Entre Rios,Nogoyá,Xx De Setiembre,30077080,Wireless,41.0
6574,Entre Rios,Paraná,Cerrito,30084050,Wireless,94.0
6575,Entre Rios,Paraná,Colonia Avellaneda,30084060,Wireless,58.0
6576,Entre Rios,Paraná,Crespo,30084070,Wireless,94.0
6577,Entre Rios,Paraná,Crucesitas Séptima Sección,30084095,Wireless,118.0
6578,Entre Rios,Paraná,El Ramblón,30084095,Wireless,18.0
6579,Entre Rios,Paraná,Hasenkamp,30084100,Wireless,224.0
6580,Entre Rios,Paraná,Hernandarias,30084110,Wireless,25.0
6581,Entre Rios,Paraná,Las Tunas,30084130,Wireless,54.0
6582,Entre Rios,Paraná,María Grande,30084140,Wireless,239.0
6583,Entre Rios,Paraná,Oro Verde,30084150,Wireless,60.0
6584,Entre Rios,Paraná,Otros,Sin Datos,Wireless,13.0
6585,Entre Rios,Paraná,Paraná,30084160,Wireless,1204.0
6586,Entre Rios,Paraná,San Benito,30084200,Wireless,184.0
6587,Entre Rios,Paraná,Seguí,30084230,Wireless,292.0
6588,Entre Rios,Paraná,Tabossi,30084250,Wireless,128.0
6589,Entre Rios,Paraná,Viale,30084270,Wireless,801.0
6590,Entre Rios,Paraná,Pueblo Brugo,30084180,Wireless,45.0
6591,Entre Rios,Paraná,Aldea María Luisa,30084010,Wireless,8.0
6592,Entre Rios,Paraná,Aldea San Rafael,30084020,Wireless,9.0
6593,Entre Rios,Paraná,El Palenque,30084080,Wireless,5.0
6594,Entre Rios,Paraná,El Pingo,30084090,Wireless,50.0
6595,Entre Rios,Paraná,Sauce Montrull,30084210,Wireless,71.0
6596,Entre Rios,San Salvador,General Campos,30088010,Wireless,188.0
6597,Entre Rios,San Salvador,San Salvador,30088020,Wireless,286.0
6598,Entre Rios,Tala,Durazno,30091020,Wireless,44.0
6599,Entre Rios,Tala,Gobernador Echagüe,30091040,Wireless,8.0
6600,Entre Rios,Tala,Gobernador Mansilla,30091050,Wireless,75.0
6601,Entre Rios,Tala,Gobernador Solá,30091060,Wireless,11.0
6602,Entre Rios,Tala,Maciá,30091090,Wireless,41.0
6603,Entre Rios,Tala,Las Guachas,30091080,Wireless,3.0
6604,Entre Rios,Uruguay,1º De Mayo,30098090,Wireless,139.0
6605,Entre Rios,Uruguay,Basavilbaso,30098010,Wireless,353.0
6606,Entre Rios,Uruguay,Caseros,30098020,Wireless,62.0
6607,Entre Rios,Uruguay,Colonia Elía,30098030,Wireless,157.0
6608,Entre Rios,Uruguay,Concepción Del Uruguay,30098040,Wireless,1743.0
6609,Entre Rios,Uruguay,Herrera,30098060,Wireless,120.0
6610,Entre Rios,Uruguay,Líbaros,30098080,Wireless,41.0
6611,Entre Rios,Uruguay,Pronunciamiento,30098100,Wireless,175.0
6612,Entre Rios,Uruguay,Rocamora,30098110,Wireless,60.0
6613,Entre Rios,Uruguay,Santa Anita,30098120,Wireless,62.0
6614,Entre Rios,Uruguay,Villa Mantero,30098130,Wireless,38.0
6615,Entre Rios,Uruguay,Villa San Justo,30098140,Wireless,96.0
6616,Entre Rios,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,Wireless,56.0
6617,Entre Rios,Uruguay,Las Moscas,30098070,Wireless,46.0
6618,Entre Rios,Uruguay,Estancia San Pedro,30098030,Wireless,6.0
6619,Entre Rios,Victoria,Molino Doll,30105040,Wireless,10.0
6620,Entre Rios,Victoria,Rincón De Nogoyá,30105040,Wireless,19.0
6621,Entre Rios,Victoria,Victoria,30105060,Wireless,352.0
6622,Entre Rios,Villaguay,Estación Raíces,30113010,Wireless,5.0
6623,Entre Rios,Villaguay,Ingeniero Miguel Sajaroff,30113020,Wireless,44.0
6624,Entre Rios,Villaguay,Villa Clara,30113060,Wireless,68.0
6625,Entre Rios,Villaguay,Villa Domínguez,30113070,Wireless,114.0
6626,Entre Rios,Villaguay,Villaguay,30113080,Wireless,1266.0
6627,Entre Rios,Villaguay,Paso De La Laguna,30113050,Wireless,39.0
6628,Formosa,Bermejo,Fortín Soledad,34007003,Wireless,8.0
6629,Formosa,Bermejo,La Rinconada,34007007,Wireless,8.0
6630,Formosa,Bermejo,Laguna Yema,34007010,Wireless,76.0
6631,Formosa,Bermejo,Lamadrid,34007015,Wireless,7.0
6632,Formosa,Bermejo,Los Chiriguanos,34007020,Wireless,41.0
6633,Formosa,Bermejo,Pozo De Maza,34007030,Wireless,17.0
6634,Formosa,Bermejo,Pozo Del Mortero,34007040,Wireless,13.0
6635,Formosa,Bermejo,Vaca Perdida,34007050,Wireless,5.0
6636,Formosa,Bermejo,Guadalcazar,34007005,Wireless,9.0
6637,Formosa,Formosa,Colonia Pastoril,34014010,Wireless,78.0
6638,Formosa,Formosa,Formosa,34014020,Wireless,7658.0
6639,Formosa,Formosa,Gran Guardia,34014030,Wireless,69.0
6640,Formosa,Formosa,Mariano Boedo,34014040,Wireless,31.0
6641,Formosa,Formosa,Mojón De Fierro,34014050,Wireless,33.0
6642,Formosa,Formosa,San Hilario,34014060,Wireless,30.0
6643,Formosa,Formosa,Villa Del Carmen,34014070,Wireless,41.0
6644,Formosa,Laishi,Banco Payaguá,34021010,Wireless,32.0
6645,Formosa,Laishi,General Lucio Victorio Mansilla,34021020,Wireless,167.0
6646,Formosa,Laishi,Herradura,34021030,Wireless,131.0
6647,Formosa,Laishi,Otros,Sin Datos,Wireless,132.0
6648,Formosa,Laishi,San Francisco De Laishi,34021040,Wireless,240.0
6649,Formosa,Laishi,Tatané,34021050,Wireless,61.0
6650,Formosa,Laishi,Villa Escolar,34021060,Wireless,102.0
6651,Formosa,Matacos,Ingeniero Guillermo N. Juárez,34028010,Wireless,254.0
6652,Formosa,Patiño,Bartolomé De Las Casas,34035010,Wireless,6.0
6653,Formosa,Patiño,Comandante Fontana,34035030,Wireless,751.0
6654,Formosa,Patiño,Estanislao Del Campo,34035050,Wireless,157.0
6655,Formosa,Patiño,Fortín Cabo 1º Lugones,34035060,Wireless,145.0
6656,Formosa,Patiño,Fortín Sargento 1º Leyes,34035070,Wireless,6.0
6657,Formosa,Patiño,Ibarreta,34035080,Wireless,519.0
6658,Formosa,Patiño,Juan G. Bazán,34035090,Wireless,11.0
6659,Formosa,Patiño,Las Lomitas,34035100,Wireless,235.0
6660,Formosa,Patiño,Otros,Sin Datos,Wireless,44.0
6661,Formosa,Patiño,Posta Cambio Zalazar,34035110,Wireless,58.0
6662,Formosa,Patiño,Pozo Del Tigre,34035120,Wireless,190.0
6663,Formosa,Patiño,San Martín Ii,34035140,Wireless,369.0
6664,Formosa,Patiño,Subteniente Perín,34035150,Wireless,71.0
6665,Formosa,Patiño,Villa General Güemes,34035160,Wireless,447.0
6666,Formosa,Patiño,Villa General Manuel Belgrano,34035170,Wireless,451.0
6667,Formosa,Patiño,San Martín I,34035130,Wireless,5.0
6668,Formosa,Pilagás,Buena Vista,34042010,Wireless,315.0
6669,Formosa,Pilagás,El Espinillo,34042020,Wireless,300.0
6670,Formosa,Pilagás,Misión Tacaagle,34042040,Wireless,149.0
6671,Formosa,Pilagás,Tres Lagunas,34042060,Wireless,97.0
6672,Formosa,Pilagás,Laguna Gallo,34042030,Wireless,5.0
6673,Formosa,Pilcomayo,Clorinda,34049010,Wireless,88.0
6674,Formosa,Pilcomayo,Laguna Blanca,34049020,Wireless,41.0
6675,Formosa,Pilcomayo,Laguna Naick-Neck,34049030,Wireless,352.0
6676,Formosa,Pilcomayo,Palma Sola,34049040,Wireless,18.0
6677,Formosa,Pilcomayo,Riacho He-He,34049060,Wireless,414.0
6678,Formosa,Pilcomayo,Siete Palmas,34049080,Wireless,82.0
6679,Formosa,Pilcomayo,Puerto Pilcomayo,34049050,Wireless,3.0
6680,Formosa,Pilcomayo,Riacho Negro,34049070,Wireless,3.0
6681,Formosa,Pirané,Colonia Campo Villafañe,34056010,Wireless,145.0
6682,Formosa,Pirané,El Colorado,34056020,Wireless,869.0
6683,Formosa,Pirané,Palo Santo,34056030,Wireless,292.0
6684,Formosa,Pirané,Pirané,34056040,Wireless,466.0
6685,Formosa,Pirané,Villa Kilómetro 213,34056050,Wireless,433.0
6686,Formosa,Ramón Lista,El Potrillo,34063010,Wireless,22.0
6687,Formosa,Ramón Lista,El Quebracho,34063030,Wireless,12.0
6688,Formosa,Ramón Lista,General Mosconi,34063020,Wireless,37.0
6689,Jujuy,Cochinoca,Abra Pampa,38007020,Wireless,221.0
6690,Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),38021040,Wireless,111.0
6691,Jujuy,Doctor Manuel Belgrano,San Salvador De Jujuy (Est. Jujuy),38021060,Wireless,141.0
6692,Jujuy,Doctor Manuel Belgrano,Yala,38021070,Wireless,3.0
6693,Jujuy,Doctor Manuel Belgrano,Dr. Manuel Belgrano,38021065,Wireless,8.0
6694,Jujuy,El Carmen,El Carmen,38014040,Wireless,1.0
6695,Jujuy,El Carmen,Monterrico,38014070,Wireless,10.0
6696,Jujuy,El Carmen,Pampa Blanca,38014080,Wireless,1.0
6697,Jujuy,El Carmen,Perico,38014090,Wireless,10.0
6698,Jujuy,El Carmen,Aguas Calientes,38014010,Wireless,28.0
6699,Jujuy,Humahuaca,Humahuaca,38028040,Wireless,330.0
6700,Jujuy,Ledesma,Caimancito,38035030,Wireless,37.0
6701,Jujuy,Ledesma,Calilegua,38035040,Wireless,144.0
6702,Jujuy,Ledesma,Chalicán,38035050,Wireless,78.0
6703,Jujuy,Ledesma,Fraile Pintado,38035060,Wireless,121.0
6704,Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,Wireless,787.0
6705,Jujuy,Ledesma,Yuto,38035110,Wireless,176.0
6706,Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),38042040,Wireless,1.0
6707,Jujuy,San Pedro,La Esperanza,38063070,Wireless,15.0
6708,Jujuy,San Pedro,La Mendieta,38063090,Wireless,240.0
6709,Jujuy,San Pedro,San Pedro (Est. San Pedro De Jujuy),38063180,Wireless,75.0
6710,Jujuy,San Pedro,San Lucas,38063170,Wireless,10.0
6711,Jujuy,San Pedro,Don Emilio,38063030,Wireless,37.0
6712,Jujuy,San Pedro,Rosario De Río Grande,38063150,Wireless,54.0
6713,Jujuy,Santa Barbara,El Piquete,38070020,Wireless,29.0
6714,Jujuy,Santa Barbara,El Talar,38070030,Wireless,141.0
6715,Jujuy,Santa Barbara,Palma Sola,38070040,Wireless,116.0
6716,Jujuy,Santa Barbara,Santa Clara,38070060,Wireless,87.0
6717,Jujuy,Santa Barbara,Vinalito,38070070,Wireless,30.0
6718,Jujuy,Susques,Olacapato,38084055,Wireless,1.0
6719,Jujuy,Susques,Olaroz Chico,38084060,Wireless,6.0
6720,Jujuy,Susques,Susques,38084100,Wireless,57.0
6721,Jujuy,Tilcara,Maimará,38094040,Wireless,77.0
6722,Jujuy,Tilcara,Tilcara,38094050,Wireless,375.0
6723,Jujuy,Tumbaya,Bárcena,38098010,Wireless,111.0
6724,Jujuy,Tumbaya,Purmamarca,38098030,Wireless,1.0
6725,Jujuy,Tumbaya,Volcán,38098050,Wireless,93.0
6726,Jujuy,Tumbaya,Tumbaya,38098040,Wireless,343.0
6727,La Pampa,Atreucó,Doblas,42007010,Wireless,34.0
6728,La Pampa,Atreucó,Macachín,42007020,Wireless,613.0
6729,La Pampa,Atreucó,Miguel Riglos,42007030,Wireless,110.0
6730,La Pampa,Atreucó,Rolón,42007040,Wireless,82.0
6731,La Pampa,Atreucó,Tomas M. Anchorena,42007050,Wireless,5.0
6732,La Pampa,Caleu Caleu,La Adela,42014020,Wireless,584.0
6733,La Pampa,Capital,Anguil,42021010,Wireless,367.0
6734,La Pampa,Capital,Santa Rosa,42021020,Wireless,556.0
6735,La Pampa,Catriló,Uriburu,42028040,Wireless,115.0
6736,La Pampa,Chalileo,Santa Isabel,42049010,Wireless,819.0
6737,La Pampa,Chapaleufú,Bernardo Larroude,42056010,Wireless,463.0
6738,La Pampa,Chapaleufú,Ceballos,42056020,Wireless,91.0
6739,La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,Wireless,251.0
6740,La Pampa,Chapaleufú,Intendente Alvear,42056040,Wireless,297.0
6741,La Pampa,Chapaleufú,Sarah,42056050,Wireless,16.0
6742,La Pampa,Chapaleufú,Vértiz,42056060,Wireless,107.0
6743,La Pampa,Chical Co,La Humada,42063020,Wireless,224.0
6744,La Pampa,Conhelo,Conhelo,42035010,Wireless,46.0
6745,La Pampa,Conhelo,Eduardo Castex,42035020,Wireless,108.0
6746,La Pampa,Conhelo,Mauricio Mayer,42035030,Wireless,30.0
6747,La Pampa,Conhelo,Monte Nievas,42035040,Wireless,45.0
6748,La Pampa,Conhelo,Rucanelo,42035050,Wireless,26.0
6749,La Pampa,Conhelo,Winifreda,42035060,Wireless,195.0
6750,La Pampa,Curacó,Gobernador Duval,42042010,Wireless,105.0
6751,La Pampa,Curacó,Puelches,42042020,Wireless,100.0
